0.541780	0
0.448473	1
0.200982	1
0.114612	1
0.327275	1
0.201530	0
0.524042	0
0.636442	3
0.315562	0
0.229960	1
0.128873	0
0.254437	1
0.270535	0
0.301486	1
0.000000	10
0.541780	0
0.448473	1
0.200982	1
0.114612	1
0.327275	1
0.201530	0
0.524042	0
0.636442	3
0.315562	0
0.229960	1
0.128873	0
0.254437	1
0.270535	0
0.301486	1
0.000000	10
